Taran   405|586   Hasarin   441|527   Primokret   69   2021/02/04 21:32:17   3/5   2021/02/06 09:32:09   
Taran   411|596   Hasarin   459|551   DORODNY_OCHOTNIK   65   2021/02/04 21:32:37   1/6   2021/02/06 07:48:43   
Taran   411|596   Hasarin   453|532   Primokret   76   2021/02/04 21:32:47   6/6   2021/02/06 13:24:59   
Taran   406|590   Hasarin   450|540   DORODNY_OCHOTNIK   66   2021/02/04 21:33:05   1/4   2021/02/06 08:14:26   
Taran   406|590   Hasarin   463|539   DORODNY_OCHOTNIK   76   2021/02/04 21:33:11   3/4   2021/02/06 13:23:21   
Taran   400|632   Hasarin   414|557   Alu.   76   2021/02/04 21:33:50   3/4   2021/02/06 13:18:04   
Taran   400|632   Hasarin   409|562   rugasz   70   2021/02/04 21:33:57   2/4   2021/02/06 10:19:27   
Taran   400|632   Hasarin   408|564   rugasz   68   2021/02/04 21:34:05   1/4   2021/02/06 09:13:45   
Taran   400|632   Hasarin   412|554   Alu.   78   2021/02/04 21:34:54   4/4   2021/02/06 14:41:05   
Taran   404|634   Hasarin   409|555   rugasz   79   2021/02/04 21:36:40   2/4   2021/02/06 14:50:22   
Taran   404|634   Hasarin   405|555   rugasz   79   2021/02/04 21:36:48   1/4   2021/02/06 14:45:44   
Taran   443|587   Hasarin   384|547   DORODNY_OCHOTNIK   71   2021/02/04 21:36:56   4/6   2021/02/06 10:44:28   
Taran   474|553   SweetPain   396|589   CoTyTutajRobisz   85   2021/02/04 12:56:23   5/5   2021/02/06 09:40:58   
Taran (1)   474|553   SweetPain   396|545   fluffy1321   78   2021/02/04 14:51:20   1/5   2021/02/06 07:41:37   
Taran   478|568   SweetPain   399|572   CoTyTutajRobisz   79   2021/02/04 14:52:15   1/5   2021/02/06 08:04:10   
Taran   467|560   SweetPain   385|545   DORODNY_OCHOTNIK   83   2021/02/04 16:09:35   2/4   2021/02/06 11:34:36   
Taran   467|560   SweetPain   382|538   DORODNY_OCHOTNIK   87   2021/02/04 16:09:46   4/4   2021/02/06 13:53:32   
Taran   467|556   SweetPain   384|545   DORODNY_OCHOTNIK   83   2021/02/04 16:10:03   3/3   2021/02/06 11:46:29   
Taran   467|556   SweetPain   387|547   DORODNY_OCHOTNIK   80   2021/02/04 16:10:54   1/3   2021/02/06 10:06:40   
Taran   468|554   SweetPain   379|549   DORODNY_OCHOTNIK   89   2021/02/04 16:11:04   2/2   2021/02/06 14:36:42   
Taran   468|554   SweetPain   382|538   DORODNY_OCHOTNIK   87   2021/02/04 16:11:10   1/2   2021/02/06 13:44:47   
Taran   472|558   SweetPain   381|549   DORODNY_OCHOTNIK   91   2021/02/04 16:11:28   2/2   2021/02/06 15:49:05   
Taran (1)   465|553   SweetPain   394|542   fluffy1321   71   2021/02/04 18:52:20   1/4   2021/02/06 08:17:34   
Taran   465|553   SweetPain   385|539   DORODNY_OCHOTNIK   81   2021/02/04 18:52:26   4/4   2021/02/06 13:10:25   
Taran   468|553   SweetPain   402|524   Bebikson   72   2021/02/04 20:51:12   1/1   2021/02/06 10:24:01   
Taran   453|573   SweetPain   384|545   DORODNY_OCHOTNIK   74   2021/02/04 20:51:29   4/6   2021/02/06 11:38:30   
Taran (1)   475|561   SweetPain   396|545   fluffy1321   80   2021/02/04 20:51:42   3/3   2021/02/06 14:50:35   
Taran   475|561   SweetPain   406|539   Bebikson   72   2021/02/04 20:53:09   2/3   2021/02/06 10:36:21   
Taran (1)   461|549   SweetPain   393|542   fluffy1321   68   2021/02/04 20:53:26   1/1   2021/02/06 08:29:40   
Taran   461|548   SweetPain   392|548   DORODNY_OCHOTNIK   69   2021/02/04 20:53:39   1/3   2021/02/06 08:49:54   
Taran   461|548   SweetPain   385|539   DORODNY_OCHOTNIK   76   2021/02/04 20:53:51   2/3   2021/02/06 12:45:27   
Taran   474|565   SweetPain   405|529   Bebikson   77   2021/02/04 20:57:02   1/1   2021/02/06 13:29:07   
Taran   452|552   SweetPain   381|547   DORODNY_OCHOTNIK   71   2021/02/04 20:57:08   3/3   2021/02/06 10:01:23   
Taran   450|524   SweetPain   384|545   DORODNY_OCHOTNIK   69   2021/02/04 20:57:34   3/3   2021/02/06 09:01:57   
Taran   428|573   SweetPain   459|513   Alu.   67   2021/02/04 20:57:45   1/3   2021/02/06 08:08:13   
Taran   421|575   SweetPain   450|515   Alu.   66   2021/02/04 20:58:10   1/4   2021/02/06 07:40:41   
Taran   452|593   SweetPain   399|572   CoTyTutajRobisz   57   2021/02/05 04:12:46   1/1   2021/02/06 09:54:17   
Taran   454|574   SweetPain   396|575   CoTyTutajRobisz   58   2021/02/05 04:14:00   1/2   2021/02/06 10:26:46   
Taran   454|574   SweetPain   423|523   Bebikson   59   2021/02/05 04:14:15   2/2   2021/02/06 11:19:19   
Taran   453|573   SweetPain   399|576   CoTyTutajRobisz   54   2021/02/05 04:15:38   2/6   2021/02/06 08:25:45   
Taran   453|573   SweetPain   447|517   Alu.   56   2021/02/05 04:15:50   3/6   2021/02/06 09:35:51   
Taran   450|584   SweetPain   418|531   Bebikson   61   2021/02/05 04:37:35   3/6   2021/02/06 12:52:18   
Taran   450|584   SweetPain   433|531   Primokret   55   2021/02/05 04:43:22   2/6   2021/02/06 09:42:44   
Taran   447|587   SweetPain   406|539   Bebikson   63   2021/02/05 04:45:43   1/3   2021/02/06 13:38:25   
Taran (1)   454|578   SweetPain   395|546   fluffy1321   67   2021/02/05 04:46:40   3/3   2021/02/06 15:44:08   
Taran   421|575   SweetPain   441|518   Alu.   60   2021/02/05 04:48:01   4/4   2021/02/06 12:15:44   
Taran   450|584   SweetPain   399|584   CoTyTutajRobisz   51   2021/02/05 05:32:02   1/6   2021/02/06 08:05:47   
Taran   428|573   SweetPain   396|589   CoTyTutajRobisz   35   2021/02/05 13:50:18   3/3   2021/02/06 08:28:20   
Taran   407|629   spoko of poland   465|541   DORODNY_OCHOTNIK   105   2021/02/04 08:30:55   2/2   2021/02/06 15:24:30   
Taran   407|629   spoko of poland   441|542   Primokret   93   2021/02/04 08:31:02   1/2   2021/02/06 09:10:01   
Taran (1)   475|585   spoko of poland   393|542   fluffy1321   92   2021/02/04 08:31:08   1/4   2021/02/06 08:44:35   
Taran   475|585   spoko of poland   388|541   DORODNY_OCHOTNIK   97   2021/02/04 08:31:14   2/4   2021/02/06 11:17:54   
Taran   436|619   spoko of poland   424|523   Bebikson   96   2021/02/04 08:31:34   5/6   2021/02/06 10:54:55   
Taran O   460|588   spoko of poland   382|538   DORODNY_OCHOTNIK   92   2021/02/04 08:34:15   1/2   2021/02/06 08:49:34   
Taran off   490|581   spoko of poland   401|549   rugasz   94   2021/02/04 08:34:35   2/4   2021/02/06 09:50:08   
Taran off   490|581   spoko of poland   402|558   rugasz   90   2021/02/04 08:34:41   1/4   2021/02/06 07:57:04   
Taran off   490|581   spoko of poland   397|548   rugasz   98   2021/02/04 08:36:00   4/4   2021/02/06 11:59:47   
Taran   478|564   spoko of poland   387|547   DORODNY_OCHOTNIK   92   2021/02/04 08:36:16   2/4   2021/02/06 08:49:13   
Taran   478|564   spoko of poland   386|543   DORODNY_OCHOTNIK   94   2021/02/04 08:36:26   3/4   2021/02/06 09:45:23   
Taran   479|560   spoko of poland   384|547   DORODNY_OCHOTNIK   95   2021/02/04 08:36:42   2/5   2021/02/06 10:33:07   
Taran O   458|591   spoko of poland   382|538   DORODNY_OCHOTNIK   92   2021/02/04 08:37:26   1/1   2021/02/06 08:52:54   
Taran   461|591   spoko of poland   385|541   DORODNY_OCHOTNIK   90   2021/02/04 08:37:36   5/14   2021/02/06 08:00:30   
Taran   461|591   spoko of poland   387|539   DORODNY_OCHOTNIK   90   2021/02/04 08:37:47   3/14   2021/02/06 07:44:08   
Taran   461|591   spoko of poland   380|547   DORODNY_OCHOTNIK   92   2021/02/04 08:37:53   7/14   2021/02/06 08:38:29   
Taran   476|563   spoko of poland   385|540   DORODNY_OCHOTNIK   93   2021/02/04 08:38:09   3/4   2021/02/06 09:31:20   
Taran   476|563   spoko of poland   381|547   DORODNY_OCHOTNIK   96   2021/02/04 08:38:15   4/4   2021/02/06 10:48:48   
Taran   476|563   spoko of poland   385|545   DORODNY_OCHOTNIK   92   2021/02/04 08:38:25   2/4   2021/02/06 08:57:15   
Taran O   464|576   spoko of poland   382|538   DORODNY_OCHOTNIK   90   2021/02/04 08:38:34   1/1   2021/02/06 07:42:51   
Taran   470|568   spoko of poland   379|549   DORODNY_OCHOTNIK   92   2021/02/04 08:38:45   4/5   2021/02/06 09:03:49   
Taran   470|568   spoko of poland   385|540   DORODNY_OCHOTNIK   89   2021/02/04 08:53:24   1/5   2021/02/06 07:30:04   
Taran O   470|568   spoko of poland   382|538   DORODNY_OCHOTNIK   92   2021/02/04 08:53:33   5/5   2021/02/06 09:18:58   
Taran   461|588   spoko of poland   379|549   DORODNY_OCHOTNIK   90   2021/02/04 08:53:42   5/15   2021/02/06 08:11:16   
Taran   461|588   spoko of poland   380|547   DORODNY_OCHOTNIK   90   2021/02/04 08:53:50   4/15   2021/02/06 08:10:53   
Taran   461|588   spoko of poland   385|539   DORODNY_OCHOTNIK   90   2021/02/04 08:54:18   3/15   2021/02/06 08:00:08   
Taran   472|604   spoko of poland   408|532   Bebikson   96   2021/02/04 08:54:55   8/10   2021/02/06 11:05:19   
Taran   472|604   spoko of poland   392|548   DORODNY_OCHOTNIK   97   2021/02/04 08:55:21   9/10   2021/02/06 11:46:59   
Taran   472|604   spoko of poland   418|532   Bebikson   90   2021/02/04 08:55:43   2/10   2021/02/06 07:48:13   
Taran O   457|587   spoko of poland   382|538   DORODNY_OCHOTNIK   89   2021/02/04 08:55:50   1/1   2021/02/06 07:35:28   
Taran   472|610   spoko of poland   442|518   Alu.   96   2021/02/04 08:56:09   5/6   2021/02/06 11:20:09   
Taran   472|610   spoko of poland   439|521   Alu.   94   2021/02/04 08:56:15   4/6   2021/02/06 10:22:32   
Taran   472|610   spoko of poland   443|516   Alu.   98   2021/02/04 08:56:36   6/6   2021/02/06 12:10:43   
Taran   403|625   spoko of poland   452|538   DORODNY_OCHOTNIK   99   2021/02/04 08:56:44   3/5   2021/02/06 12:57:03   
Taran   403|625   spoko of poland   415|532   Bebikson   93   2021/02/04 08:57:00   2/5   2021/02/06 09:47:21   
Taran   464|589   spoko of poland   386|543   DORODNY_OCHOTNIK   90   2021/02/04 08:57:46   2/12   2021/02/06 08:07:34   
Taran   464|589   spoko of poland   381|547   DORODNY_OCHOTNIK   93   2021/02/04 08:58:02   6/12   2021/02/06 09:24:57   
Taran   464|589   spoko of poland   388|541   DORODNY_OCHOTNIK   89   2021/02/04 08:58:10   1/12   2021/02/06 07:47:11   
Taran   466|587   spoko of poland   385|541   DORODNY_OCHOTNIK   93   2021/02/04 08:58:27   3/4   2021/02/06 09:29:24   
Taran   461|592   spoko of poland   379|549   DORODNY_OCHOTNIK   92   2021/02/04 08:58:36   5/6   2021/02/06 09:12:03   
Taran   461|592   spoko of poland   402|524   Bebikson   90   2021/02/04 08:59:00   2/6   2021/02/06 07:52:22   
Taran   461|592   spoko of poland   385|545   DORODNY_OCHOTNIK   89   2021/02/04 08:59:06   1/6   2021/02/06 07:31:34   
Taran   474|583   spoko of poland   387|547   DORODNY_OCHOTNIK   94   2021/02/04 08:59:36   1/1   2021/02/06 10:01:55   
Taranoff 3 z tej wsi   483|595   spoko of poland   402|557   rugasz   89   2021/02/04 09:01:41   3/5   2021/02/06 07:37:39   
Taran off 3 iz 1 wsi   483|595   spoko of poland   401|560   rugasz   89   2021/02/04 09:01:48   1/5   2021/02/06 07:27:58   
Taran   483|595   spoko of poland   399|565   CoTyTutajRobisz   89   2021/02/04 09:02:02   2/5   2021/02/06 07:29:25   
Taran (1)   478|564   spoko of poland   394|539   fluffy1321   87   2021/02/04 10:13:05   1/4   2021/02/06 07:51:53   
Taran   456|587   spoko of poland   385|539   DORODNY_OCHOTNIK   85   2021/02/04 10:53:56   1/2   2021/02/06 07:32:09   
Taran   483|595   spoko of poland   397|569   CoTyTutajRobisz   89   2021/02/04 11:11:15   5/5   2021/02/06 09:58:53   
Taran   476|602   spoko of poland   397|569   CoTyTutajRobisz   85   2021/02/04 11:14:20   2/2   2021/02/06 07:49:49   
Taran   476|602   spoko of poland   396|575   CoTyTutajRobisz   84   2021/02/04 11:14:46   1/2   2021/02/06 07:13:19   
Taran   479|587   spoko of poland   423|523   Bebikson   85   2021/02/04 11:30:40   4/11   2021/02/06 07:48:13   
Taran   407|616   spoko of poland   436|533   Primokret   87   2021/02/04 11:32:04   4/4   2021/02/06 09:19:35   
Taran   407|616   spoko of poland   446|539   Primokret   86   2021/02/04 11:32:16   2/4   2021/02/06 08:29:34   
Taran   407|616   spoko of poland   446|540   Primokret   85   2021/02/04 11:32:30   1/4   2021/02/06 08:01:57   
Taran   407|616   spoko of poland   405|529   Bebikson   87   2021/02/04 11:32:37   3/4   2021/02/06 08:52:05   
Taran (1)   402|618   spoko of poland   459|555   fluffy1321   84   2021/02/04 11:32:46   1/3   2021/02/06 07:47:44   
Taran   402|618   spoko of poland   436|536   Primokret   88   2021/02/04 11:33:00   2/3   2021/02/06 09:47:03   
Taran   405|619   spoko of poland   449|542   Primokret   88   2021/02/04 11:33:24   1/1   2021/02/06 09:44:48   
Taran   404|619   spoko of poland   452|538   DORODNY_OCHOTNIK   94   2021/02/04 11:33:32   2/3   2021/02/06 12:35:51   
Taran   404|619   spoko of poland   440|542   Primokret   85   2021/02/04 11:33:41   1/3   2021/02/06 07:49:56   
Taran   478|593   spoko of poland   409|542   Bebikson   85   2021/02/04 11:33:48   1/1   2021/02/06 08:15:06   
Taran   483|598   spoko of poland   427|521   Bebikson   95   2021/02/04 11:37:20   4/4   2021/02/06 13:12:39   
Taran   483|598   spoko of poland   445|519   Alu.   87   2021/02/04 11:37:26   1/4   2021/02/06 09:16:56   
Taran   483|598   spoko of poland   459|513   Alu.   88   2021/02/04 11:37:46   3/4   2021/02/06 09:37:52   
Taran   428|622   spoko of poland   385|540   DORODNY_OCHOTNIK   92   2021/02/04 11:37:52   6/6   2021/02/06 11:51:20   
Taran fejk   489|598   spoko of poland   407|550   rugasz   95   2021/02/04 11:38:57   3/4   2021/02/06 13:08:12   
Taran   456|590   spoko of poland   385|539   DORODNY_OCHOTNIK   87   2021/02/04 11:39:14   3/3   2021/02/06 09:11:04   
Taran   395|619   spoko of poland   441|541   Primokret   90   2021/02/04 11:39:27   3/3   2021/02/06 10:49:15   
Taran   395|619   spoko of poland   445|548   Primokret   86   2021/02/04 11:39:39   1/3   2021/02/06 08:53:22   
Taran   458|585   spoko of poland   381|549   DORODNY_OCHOTNIK   85   2021/02/04 11:39:46   5/18   2021/02/06 07:56:01   
Taran   458|585   spoko of poland   385|541   DORODNY_OCHOTNIK   85   2021/02/04 11:39:52   7/18   2021/02/06 08:03:28   
Taran   458|585   spoko of poland   385|540   DORODNY_OCHOTNIK   85   2021/02/04 11:40:13   9/18   2021/02/06 08:20:05   
Taran   466|586   spoko of poland   388|541   DORODNY_OCHOTNIK   90   2021/02/04 11:40:20   3/3   2021/02/06 10:34:23   
Taran off   479|587   spoko of poland   398|563   rugasz   84   2021/02/04 11:49:57   5/11   2021/02/06 07:49:58   
Taran 1/4   479|587   spoko of poland   397|569   CoTyTutajRobisz   83   2021/02/04 11:50:06   3/11   2021/02/06 07:33:36   
Taran off   479|587   spoko of poland   399|558   rugasz   85   2021/02/04 11:50:24   7/11   2021/02/06 08:09:35   
Taran off   479|587   spoko of poland   404|551   rugasz   83   2021/02/04 11:50:55   1/11   2021/02/06 07:10:41   
Taran   391|606   spoko of poland   459|549   DORODNY_OCHOTNIK   88   2021/02/04 11:55:24   4/15   2021/02/06 10:08:13   
Taran   391|604   spoko of poland   452|542   DORODNY_OCHOTNIK   86   2021/02/04 11:55:55   7/16   2021/02/06 09:13:57   
Taran 1/4   479|587   spoko of poland   398|572   CoTyTutajRobisz   82   2021/02/04 13:34:44   8/11   2021/02/06 08:29:01   
Taran 1/4   479|587   spoko of poland   400|568   CoTyTutajRobisz   81   2021/02/04 13:34:50   6/11   2021/02/06 07:53:59   
Taran   473|601   spoko of poland   429|530   Bebikson   83   2021/02/04 15:09:21   2/5   2021/02/06 10:39:37   
Taran off   473|601   spoko of poland   405|563   rugasz   77   2021/02/04 15:09:41   1/5   2021/02/06 07:43:59   
Taran off   472|604   spoko of poland   402|558   rugasz   83   2021/02/04 15:11:27   7/10   2021/02/06 10:49:00   
Taran   472|604   spoko of poland   454|528   Primokret   78   2021/02/04 15:11:34   3/10   2021/02/06 07:52:16   
Taran   472|604   spoko of poland   449|526   Alu.   81   2021/02/04 15:11:40   5/10   2021/02/06 09:32:56   
Taran 1/4   479|587   spoko of poland   398|587   CoTyTutajRobisz   81   2021/02/04 16:25:56   9/11   2021/02/06 10:37:11   
Taran   473|601   spoko of poland   397|569   CoTyTutajRobisz   82   2021/02/04 16:26:22   3/5   2021/02/06 11:23:19   
Taran   472|604   spoko of poland   396|589   CoTyTutajRobisz   77   2021/02/04 18:14:13   6/10   2021/02/06 10:35:02   
Taran   466|587   spoko of poland   398|563   rugasz   72   2021/02/04 18:49:43   1/4   2021/02/06 08:23:12   
Topór   475|585   spoko of poland   415|531   Bebikson   80   2021/02/04 18:50:37   4/4   2021/02/06 12:53:10   
Taran   470|568   spoko of poland   402|570   CoTyTutajRobisz   68   2021/02/04 20:17:18   2/5   2021/02/06 07:43:13   
Taran   461|591   spoko of poland   458|525   DORODNY_OCHOTNIK   66   2021/02/04 21:44:34   6/14   2021/02/06 08:09:12   
Taran   461|591   spoko of poland   460|526   DORODNY_OCHOTNIK   65   2021/02/04 21:44:41   1/14   2021/02/06 07:36:11   
Taran   461|591   spoko of poland   404|551   rugasz   69   2021/02/04 21:44:52   9/14   2021/02/06 10:00:57   
Taran   461|588   spoko of poland   401|555   rugasz   68   2021/02/04 21:55:02   9/15   2021/02/06 09:34:55   
Taran   461|588   spoko of poland   437|524   Alu.   68   2021/02/04 21:55:17   8/15   2021/02/06 09:31:17   
Taran   461|588   spoko of poland   422|532   Bebikson   68   2021/02/04 21:55:36   7/15   2021/02/06 09:28:10   
Taran   458|585   spoko of poland   400|556   rugasz   64   2021/02/04 21:56:20   2/18   2021/02/06 07:42:46   
Taran   461|591   spoko of poland   437|531   Primokret   64   2021/02/04 22:12:36   4/14   2021/02/06 07:52:02   
Taran   461|588   spoko of poland   441|527   Primokret   64   2021/02/04 22:13:00   1/15   2021/02/06 07:39:06   
Taran   458|585   spoko of poland   409|542   Bebikson   65   2021/02/04 22:14:09   8/18   2021/02/06 08:11:24   
Taran   458|585   spoko of poland   401|555   rugasz   64   2021/02/04 22:14:21   3/18   2021/02/06 07:47:15   
Taran   464|589   spoko of poland   422|538   Bebikson   66   2021/02/04 22:15:41   4/12   2021/02/06 08:40:19   
Taran   464|589   spoko of poland   403|559   rugasz   67   2021/02/04 22:16:16   7/12   2021/02/06 09:40:35   
Taran   436|623   spoko of poland   410|560   rugasz   68   2021/02/04 22:16:56   2/5   2021/02/06 09:46:45   
Taran   436|623   spoko of poland   402|559   rugasz   72   2021/02/04 22:17:12   4/5   2021/02/06 12:01:55   
Taran (1)   436|623   spoko of poland   459|555   fluffy1321   71   2021/02/04 22:17:21   3/5   2021/02/06 11:40:37   
Taran Full O   453|579   spoko of poland   390|547   wojna3333   70   2021/02/04 22:17:49   4/5   2021/02/06 11:05:58   
Taran   453|579   spoko of poland   459|513   Alu.   66   2021/02/04 22:18:02   2/5   2021/02/06 08:49:03   
Taran   460|588   spoko of poland   399|584   CoTyTutajRobisz   61   2021/02/05 02:19:27   2/2   2021/02/06 10:09:48   
Taran   464|589   spoko of poland   407|569   rugasz   60   2021/02/05 02:19:58   8/12   2021/02/06 09:47:41   
Taran   436|619   spoko of poland   401|572   rugasz   58   2021/02/05 02:20:28   4/6   2021/02/06 08:51:44   
Taran   453|579   spoko of poland   398|563   rugasz   57   2021/02/05 07:08:34   5/5   2021/02/06 12:58:34   
Taran   408|624   spoko of poland   402|570   CoTyTutajRobisz   54   2021/02/05 07:09:47   1/4   2021/02/06 11:27:40   
Taran   458|586   spoko of poland   449|526   Alu.   60   2021/02/05 07:10:09   6/6   2021/02/06 14:46:08   
Taran   458|586   spoko of poland   398|586   CoTyTutajRobisz   60   2021/02/05 07:10:33   5/6   2021/02/06 14:25:33   
Taran   458|586   spoko of poland   401|581   CoTyTutajRobisz   57   2021/02/05 07:10:51   4/6   2021/02/06 12:58:56   
Taran   458|586   spoko of poland   402|579   CoTyTutajRobisz   56   2021/02/05 07:11:15   2/6   2021/02/06 12:34:52   
Taran   449|580   spoko of poland   433|531   Primokret   51   2021/02/05 07:11:36   6/10   2021/02/06 10:02:25   
Taran   449|580   spoko of poland   455|532   DORODNY_OCHOTNIK   48   2021/02/05 07:11:58   1/10   2021/02/06 08:23:38   
Taran   449|580   spoko of poland   437|531   Primokret   50   2021/02/05 07:12:08   2/10   2021/02/06 09:28:38   
Taran   449|580   spoko of poland   398|587   CoTyTutajRobisz   51   2021/02/05 07:12:31   5/10   2021/02/06 10:01:13   
Taran 1/3   450|589   spoko of poland   399|572   CoTyTutajRobisz   53   2021/02/05 08:39:13   5/6   2021/02/06 12:39:11   
Taran   450|589   spoko of poland   402|563   rugasz   54   2021/02/05 08:39:23   6/6   2021/02/06 13:05:18   
Taran 1/3   450|589   spoko of poland   402|570   CoTyTutajRobisz   51   2021/02/05 08:39:35   4/6   2021/02/06 11:32:49   
Taran   450|589   spoko of poland   406|563   rugasz   51   2021/02/05 08:39:45   3/6   2021/02/06 11:16:52   
Taran   450|589   spoko of poland   412|558   rugasz   49   2021/02/05 08:39:56   1/6   2021/02/06 10:12:27   
Taran 1/3   450|589   spoko of poland   401|576   CoTyTutajRobisz   50   2021/02/05 08:40:04   2/6   2021/02/06 11:04:17   
Taran   391|604   spoko of poland   409|562   rugasz   45   2021/02/05 09:00:15   4/16   2021/02/06 08:48:13   
Taran   391|604   spoko of poland   402|559   rugasz   46   2021/02/05 09:00:36   6/16   2021/02/06 09:08:15   
Taran   391|606   spoko of poland   410|561   rugasz   48   2021/02/05 10:50:29   9/15   2021/02/06 12:16:57   
Taran   391|604   spoko of poland   397|569   CoTyTutajRobisz   35   2021/02/05 14:22:07   5/16   2021/02/06 08:51:50   
Taran   486|557   Zelke   397|586   CoTyTutajRobisz   93   2021/02/04 08:31:48   1/1   2021/02/06 09:16:59   
Taran (1)   486|551   Zelke   395|546   fluffy1321   91   2021/02/04 08:49:01   2/5   2021/02/06 08:17:04   
Taran   476|574   Zelke   385|545   DORODNY_OCHOTNIK   95   2021/02/04 08:49:21   1/5   2021/02/06 10:34:00   
Taran   460|609   Zelke   428|522   Bebikson   92   2021/02/04 08:49:41   1/1   2021/02/06 09:06:31   
Taran   471|593   Zelke   381|547   DORODNY_OCHOTNIK   101   2021/02/04 08:49:52   3/5   2021/02/06 13:28:26   
Taran   469|608   Zelke   401|581   CoTyTutajRobisz   73   2021/02/04 21:21:09   1/1   2021/02/06 11:27:32   
Taran   457|624   Zelke   400|584   CoTyTutajRobisz   69   2021/02/04 21:21:46   1/1   2021/02/06 09:37:51   
Taran   475|605   Zelke   401|576   CoTyTutajRobisz   79   2021/02/04 21:22:50   1/1   2021/02/06 14:46:35   
Taran   457|605   Zelke   441|549   Primokret   58   2021/02/05 08:32:04   3/4   2021/02/06 14:52:06   
Taran   485|582   Zelke   449|539   Primokret   56   2021/02/05 08:32:26   2/5   2021/02/06 13:44:57   
Taran   431|643   soyer789   438|548   Primokret   95   2021/02/04 09:19:20   1/3   2021/02/06 10:56:08   
Taran   431|643   soyer789   449|543   Primokret   101   2021/02/04 09:20:25   2/3   2021/02/06 14:15:38   
Taran   412|639   soyer789   433|541   Primokret   100   2021/02/04 10:45:49   2/2   2021/02/06 14:57:50   
Taran   412|637   soyer789   416|546   Alu.   91   2021/02/04 11:03:15   1/1   2021/02/06 10:29:45   
Taran   411|638   soyer789   417|545   Alu.   93   2021/02/04 11:03:39   1/1   2021/02/06 11:35:57   
Taran (2)   414|645   soyer789   457|556   fluffy1321   98   2021/02/04 12:22:57   4/11   2021/02/06 15:51:48   
Taran (2)   414|645   soyer789   459|557   fluffy1321   98   2021/02/04 12:23:03   3/11   2021/02/06 15:51:45   
Taran   414|645   soyer789   453|557   DORODNY_OCHOTNIK   96   2021/02/04 12:23:17   1/11   2021/02/06 14:31:14   
Taran   414|645   soyer789   389|550   Primokret   98   2021/02/04 12:24:28   2/11   2021/02/06 15:34:17   
Taran   408|635   soyer789   422|538   Bebikson   98   2021/02/04 12:25:13   3/4   2021/02/06 15:27:52   
Taran   422|594   soyer789   450|515   Alu.   83   2021/02/04 12:25:35   1/3   2021/02/06 08:04:49   
Taran   422|594   soyer789   456|515   DORODNY_OCHOTNIK   86   2021/02/04 12:25:45   2/3   2021/02/06 09:13:26   
Taran   377|576   soyer789   455|560   DORODNY_OCHOTNIK   79   2021/02/04 18:45:45   1/1   2021/02/06 12:14:00   
Taran   387|588   soyer789   455|560   DORODNY_OCHOTNIK   73   2021/02/04 18:46:14   1/1   2021/02/06 09:04:20   
Taran   421|598   soyer789   470|546   DORODNY_OCHOTNIK   71   2021/02/04 19:28:52   1/6   2021/02/06 08:41:40   
Taran   421|598   soyer789   431|517   Bebikson   81   2021/02/04 19:29:03   6/6   2021/02/06 13:59:31   
Taran   421|598   soyer789   457|529   Primokret   77   2021/02/04 19:29:10   4/6   2021/02/06 12:01:15   
Taran   421|598   soyer789   434|520   Alu.   79   2021/02/04 19:29:19   5/6   2021/02/06 12:40:27   
Taran   428|603   soyer789   439|521   Alu.   82   2021/02/04 19:31:10   4/6   2021/02/06 14:36:37   
Taran   428|603   soyer789   476|533   DORODNY_OCHOTNIK   84   2021/02/04 19:31:37   6/6   2021/02/06 15:44:00   
Taran   423|603   soyer789   402|524   Bebikson   81   2021/02/04 19:31:43   4/6   2021/02/06 14:06:12   
Taran   423|603   soyer789   454|533   DORODNY_OCHOTNIK   76   2021/02/04 19:32:13   3/6   2021/02/06 11:24:38   
Taran   390|587   soyer789   437|531   Primokret   73   2021/02/04 20:43:00   2/3   2021/02/06 10:47:40   
Taran   390|587   soyer789   441|527   Primokret   78   2021/02/04 20:43:07   3/3   2021/02/06 13:43:56   
Taran   390|587   soyer789   441|541   Primokret   68   2021/02/04 20:43:16   1/3   2021/02/06 08:29:32   
Taran   378|575   soyer789   452|542   DORODNY_OCHOTNIK   81   2021/02/04 20:43:51   2/2   2021/02/06 14:55:52   
Taran   344|568   soyer789   412|554   Alu.   69   2021/02/04 20:45:03   1/3   2021/02/06 08:54:38   
Taran   415|599   soyer789   458|540   DORODNY_OCHOTNIK   73   2021/02/04 21:51:05   1/3   2021/02/06 11:52:33   
Taran   415|599   soyer789   439|522   Alu.   80   2021/02/04 21:51:16   3/3   2021/02/06 15:51:41   
Taran   423|606   soyer789   452|538   DORODNY_OCHOTNIK   73   2021/02/04 21:51:31   3/5   2021/02/06 12:21:41   
Taran   423|606   soyer789   379|549   DORODNY_OCHOTNIK   72   2021/02/04 21:51:49   2/5   2021/02/06 11:22:02   
Taran   423|606   soyer789   435|530   Primokret   76   2021/02/04 21:52:00   4/5   2021/02/06 13:56:25   
Taran   423|606   soyer789   446|540   Primokret   69   2021/02/04 21:52:07   1/5   2021/02/06 10:16:16   
Taran   433|600   soyer789   457|530   Primokret   74   2021/02/04 22:36:42   3/5   2021/02/06 13:09:12   
Taran   405|635   soyer789   400|568   CoTyTutajRobisz   67   2021/02/04 23:54:34   1/2   2021/02/06 10:54:08   
Taran   412|638   soyer789   396|575   CoTyTutajRobisz   65   2021/02/04 23:55:43   1/1   2021/02/06 09:46:58   
