WhiteSeagull
527|634
Taran,562|574,17.12.19 10:31:29:754,ElSamag
Taran,563|571,17.12.19 11:05:32:960,ElSamag
Taran,570|623,17.12.19 12:43:04:388,ElSamag
Taran,570|623,17.12.19 12:43:06:491,ElSamag
Taran,570|623,17.12.19 12:43:08:480,ElSamag
Taran,568|580,17.12.19 13:20:16:738,ElSamag
476|570
Taran,570|584,17.12.19 10:58:42:300,ElSamag
Taran,561|574,17.12.19 13:19:36:129,ElSamag
472|562
Taran,565|582,17.12.19 11:01:31:905,ElSamag
481|564
Taran,575|582,17.12.19 11:17:46:031,ElSamag
473|574
Taran,553|627,17.12.19 11:23:14:241,ElSamag
472|558
Taran,568|565,17.12.19 11:32:14:140,ElSamag
474|573
Taran,571|572,17.12.19 11:52:36:034,ElSamag
Taran,571|574,17.12.19 11:52:53:996,ElSamag
474|575
Taran,571|571,17.12.19 11:54:54:206,ElSamag
474|566
Taran,571|572,17.12.19 11:57:40:426,ElSamag
471|573
Taran,568|565,17.12.19 12:02:07:312,ElSamag
473|566
Taran,571|572,17.12.19 12:25:25:778,ElSamag
464|567
Taran,563|571,17.12.19 12:47:30:547,ElSamag
475|576
Taran,565|618,17.12.19 12:55:57:040,ElSamag
469|574
Taran,553|627,17.12.19 12:56:30:047,ElSamag
528|658
Taran,629|612,17.12.19 13:05:38:193,Mentler
477|567
Taran,561|622,17.12.19 13:25:03:940,ElSamag
Taran,561|622,17.12.19 13:25:06:004,ElSamag
477|559
Taran,578|569,17.12.19 13:54:44:726,ElSamag
